"","doc_id","text","stem","document","vol","gnd","year","education"
"1","0_H0001_001_f_1992_v.txt","{??}{??}{вообще}{я}{сам}{с}{республика}{хакасия}{но}{семья}{уже}{проживать}{на}{север}{в}{тюменский}{}{авномный}{эт}{округ}{ханты-мансийский}{лучаться}{в}{хакассия}{уже}{не}{быть}{чти}{три}{год}{ну}{около}{вот}{так}{вот}{лучаться}{ле}{ехать}{наверно}{если}{лучаться}{мама}{приезжать}{если}{ехать}{вот}{домой}{наконец}{}{??}{ну}{на}{самый}{дело}{очнь}{много}{ственник}{там}{оставаться}{но}{}{разный}{причина}{мы}{уже}{так}{близко}{не}{общаться}{??}{обсятельство}{складываться}{так}{тетя}{у}{я}{}{там}{оставаться}{близкий}{чловек}{отец}{у}{я}{там}{и}{бабушка}{}{отцовский}{линия}{}{лучаться}{??}{вот}{ну}{э}{отдельный}{тема}{я}{думать}{все-таки}{вот}{ну}{я}{думать}{все-таки}{быть}{легко}{если}{ты}{быть}{задавать}{вопрос}{??}{в}{тюмень}{му}{ч}{там}{все-таки}{зарплата}{высоко}{наверно}{и}{так}{как}{мы}{с}{сестра}{вдвоем}{обучаться}{в}{первый}{год}{я}{не}{смочь}{ступать}{}{семейный}{обсятельство}{материальный}{даже}{вот}{сестра}{у}{я}{учиться}{здесь}{в}{сибгма?}{заканчивать}{в}{эт}{год}{мы}{угу}{вот}{ну}{я}{как}{видеть}{здесь}{??}{мы}{близнец}{??}{а}{знать}{на}{самый}{дело}{сейчас}{у}{мы}{голос}{прос}{идентичный}{мы}{угу}{я}{как}{с}{ты}{говорить}{}{же}{самый}{она}{быть}{с}{ты}{говорить}{иногда}{даже}{мама}{мы}{путать}{серьезно}{говорить}{э}{знать}{как}{феномен}{какой-}{э}{сле}{наверно}{десятый}{в}{начало}{одиннадцатый}{класс}{обнаруживаться}{ч}{у}{мы}{становиться}{голос}{сливаться}{в}{мы}{угу}{унисон}{}{быть}{мы}{мочь}{вот}{так}{вот}{разговаривать}{или}{она}{говорить}{я}{долнять}{она}{или}{я}{говорить}{она}{я}{долнять}{у}{мы}{наверно}{идентичность}{девянос}{девять}{процент}{скоро}{все}{му}{ч}{там}{}{биология}{если}{рассматривать}{}{мы}{идентичный}{чти}{на}{девянос}{девять}{процент}{??}{в}{детство}{ну}{на}{самый}{дело}{у}{мы}{быть}{еще}{расхожесть?}{в}{чрта}{наверно}{лицо}{у}{она}{такой}{более}{круглый}{личико}{а}{у}{я}{более}{вытянутый}{овальный}{но}{я}{не}{знать}{как-}{нет}{различать}{конечно}{немногие}{но}{пытаться}{различать}{??}{нет}{никогда}{не}{льзоваться}{чстно}{ты}{сказать}{у}{я}{проблема}{быть}{с}{математика}{я}{не}{знать}{как}{я}{она}{сдавать}{вообще}{эт}{математика}{а}{у}{я}{сестра}{прос}{уникум}{}{быть}{она}{м}{как}{ты}{сказать}{у}{она}{во}{весь}{сфера}{все}{складываться}{она}{и}{естественный}{наука}{нимать}{и}{гуманитарий}{она}{она}{во}{весь}{во}{весь}{успевать}{и}{как-}{я}{думать}{ну}{если}{уж}{прямой}{совсем}{совсем}{быть}{плохо}{ну}{думать}{йти}{вмес}{я}{??}{вмес}{я}{говорить}{йти}{нет}{сдавать}{сдавать}{математика}{с}{первый}{раз}{не}{йти}{на}{аварийный}{ЧС??}{??}{}{характер}{да}{нет}{мы}{в}{принцип}{с}{сестра}{такой}{же}{скойный}{нет}{ну}{я}{немного}{в}{свой}{время}{быть}{очнь}{шебут}{а}{м}{смотреть}{характер}{немножко}{оседать}{более}{скойный}{становиться}{??}{интерес}{одинаковый}{чстно}{т}{сказать}{одинаково}{и}{музыка}{мы}{один}{слушать}{мы}{угу}{и}{все}{все}{в}{принцип}{и}{думать}{об}{один}{кажется}{вещь}{и}{мечтать}{об}{один}{и}{т}{же}{как-}{знать}{??}{я}{очнь}{сильно}{любить}{этничский}{музыка}{на}{самый}{дело}{я}{любить}{даже}{песня}{на}{укр?}{аинский?}{я}{любить}{вообще}{в}{принцип}{молдавский}{песня}{любить}{румынский}{очнь}{сильно}{э}{не}{знать}{где-}{нет}{я}{на}{свадьба}{первый}{раз}{когда}{еще}{работать}{сюда}{еще}{не}{приезжать}{я}{быть}{официантка}{гда}{работать}{вот}{и}{обслуживать}{свадьба}{молдавский}{свадьба}{я}{прос}{нимать}{насколько}{кру}{да}{там}{плюс}{еще}{знать}{смесь}{идти}{цыганский}{мотив}{и}{весь}{э}{как-}{смешаться}{с}{гречский}{мотив}{и}{э}{прос}{микс?}{какой-}{лучаться}{??}{нет}{я}{все}{мечтать}{сыграть}{на}{какой-нибудь}{инструмент}{я}{думать}{все-таки}{э}{быть}{наверное}{пианино}{но}{я}{все}{равный}{быть}{учиться}{скоро}{все}{думать}{и}{петь}{же}{хотеть}{научаться}{у}{я}{мама}{очнь}{одаренный}{чловек}{она}{я}{не}{знать}{где-}{дсматривать}{ч}{ли}{но}{в}{свой}{время}{там}{быть}{модно}{играть}{на}{баян}{му}{ч}{ну}{она}{все-таки}{с}{селок}{ну}{такой}{не}{гоской}{тип}{но}{селок}{там}{на}{местный}{уровень}{и}{она}{научаться}{играть}{нимать}{на}{баян}{где-}{ч-}{дсматривать}{где-}{ч-}{спрашивать}{и}{вот}{она}{у}{она}{голос}{такой}{прямой}{груд}{как}{вот}{знать}{наный}{голос}{плюс}{она}{еще}{играть}{на}{баян}{??}{нет}{нигде}{не}{участвовать}{я}{говорить}{чму}{ты}{терять}{вот}{такой}{талант}{я}{говорить}{мочь}{бы}{пвигаться}{а}{у}{я}{еще}{тетя}{хорошо}{играть}{на}{гитара}{ну}{}{быть}{они}{все-таки}{какой-}{музыкальный}{данные}{иметь}{я}{думать}{а}{у}{я}{мама}{мочь}{набирать}{там}{нота}{сам}{}{себя}{нет}{говорить}{не}{дходить}{здесь}{эт}{и}{она}{очнь}{хорошо}{играть}{??}{знать}{у}{мы}{очнь}{ну}{как}{итель}{ма
ма}{му}{ч}{отец}{не}{играть}{в}{наш}{жизнь}{никакой}{роль}{можно}{так}{сказать}{в}{воспитание}{а}{ну}{быть}{такой}{у}{мы}{совместный}{интерес}{идти}{ступать}{сле}{девятый}{класс}{сначала}{э}{в}{красноярский}{край}{быть}{го}{дивногорск}{совсем}{небольшой}{же}{наслышаться?}{наслышаться?}{наслушаться?}{и}{там}{егэ}{всяко}{разный}{пугать}{мы}{как}{ч}{вот}{проблема}{и}{каждый}{вот}{сле}{девятый}{класс}{можно}{сказать}{уходить}{и}{мама}{мы}{запрещать}{}{быть}{мы}{сдавать}{экзамен}{там}{}{биология}{там}{}{химия}{не}{нужный}{быть}{гда}{и}{мы}{собираться}{прямой}{уходить}{в}{медицина}{вместе}{а}{м}{мы}{запрещать}{доучиваться}{ка}{вы}{там}{еще}{замуж}{выходить}{ну}{всяко}{же}{там}{бывать}{в}{эт}{период}{время}{я}{сейчас}{она}{так}{благодарный}{ч}{она}{мы}{не}{отпускать}{в}{т}{время}{му}{ч}{ну}{реально}{ну}{несознательность}{какой-}{быть}{??}{очнь}{тяжело}{очнь}{тяжело}{ну}{зарплата}{конечно}{для}{студент}{нормальный}{за}{десять}{чтырнадцать}{даже}{около}{двацатка?}{выходить}{лучаться}{но}{работать}{конечно}{она}{вот}{сутка?}{прямой}{сутки}{м}{она}{э}{ну}{плюс}{еще}{учба}{??}{она}{приходиться}{вот}{так}{как-}{совмещать}{три}{месяц}{кажется}{она}{прорабатывать}{сейчас}{она}{уходить}{му}{ч}{она}{нужно}{к}{гос?}{говиться}{к}{аккредитация}{эму}{она}{говорить}{ка}{надо}{приостанавливать}{??}{ну}{вообще}{наверно}{скоро}{все}{же}{на}{север}{уезжать}{если}{там}{все}{складываться}{с}{ханты-мансийский}{округ}{выделять}{она}{мес}{}{быть}{она}{нужно}{прос}{предоставлять}{документ}{там}{как}{}{какой-}{документ}{она}{уже}{проходить}{но}{она}{нужно}{гос?}{и}{аккредитация}{сдавать}{чбы}{соперничать}{с}{другой}{конкурент}{так}{сказать}{но}{я}{думать}{все-таки}{на}{север}{она}{уезжать}{??}{у}{мы}{сейчас}{очнь}{даже}{сказать}{очнь}{все}{свободно}{мы}{с}{ф}{рано}{мочь}{быть}{какой-}{быть}{ограничние}{но}{сейчас}{все}{свободно}{жить}{}{быть}{быть}{право}{выбор}{хотеть}{в}{трицать?}{хотеть}{в}{сорок}{выходить}{замуж}{эт}{твой}{право}{вот}{не}{такой}{конечно}{у}{мы}{ну}{да}{если}{вот}{деревня}{взять}{конечно}{там}{они}{-своему}{во-первых}{там}{уже}{они}{можно}{сказать}{каждый}{друг}{друг}{брат}{сестра}{я}{иметь}{в}{вид}{в}{седьмой}{коление}{там}{ну}{как}{и}{}{у}{мы}{же}{ч}{нельзя}{жениться}{до}{седьмой}{колено}{??}{ну}{сейчас}{вот}{знать}{ассимиляция}{же}{у}{мы}{идти}{прямой}{страшный}{ассимиляция}{идти}{я}{где-}{даже}{прочитывать}{одиннадцать}{процент}{население}{}{быть}{именно}{хакасский}{население}{хотеть}{оставаться}{именно}{хакас}{и}{не}{как-}{знать}{даже}{я}{ты}{пример}{наверно}{приводить}{в}{т}{же}{ханты-мансийский}{округ}{рано}{наверно}{они}{даже}{быть}{как-}{стыдно}{э}{говорить}{о}{свой}{происхождение}{именно}{ханты}{и}{манси}{ну}{му}{ч}{они}{в}{меньшинство}{быть}{во-первых}{}{уже}{гда}{теряться}{и}{так}{как}{они}{же}{уже}{еще}{являться}{ази}{ну}{азиат}{у}{они}{внешность}{же}{очнь}{интересный}{вот}{они}{рано}{стесняться}{говорить}{о}{свой}{происхождение}{но}{гда}{когда}{быть}{период}{м}{давать}{квартира}{именно}{корен}{население}{они}{пролететь}{}{быть}{т}{корый}{чно}{сказать}{вот}{мы}{ханты}{и}{манси}{они}{выделять}{квартира}{на}{один}{чловек}{представлять}{ну}{я}{не}{знать}{сколько}{там}{лагать}{быть}{квадратный}{метр}{и}{вот}{они}{многий}{пролететь}{с}{э}{и}{у}{мы}{я}{не}{знать}{чму}{у}{мы}{какой-}{тенденция}{я}{хакас}{не}{хакас}{вот}{э}{вот}{все}{начинаться}{даже}{не}{знать}{как}{??}{на}{самый}{дело}{даже}{хотеть}{снова}{мы}{присоединять}{к}{красноярский}{край}{много}{быть}{протест}{чбы}{мы}{вообще}{присоединять}{он}{быть}{э}{относиться}{как}{он}{сейчас}{как}{юг}{красноярский}{край}{но}{гда}{он}{не}{быть}{суверенитет}{}{быть}{не}{быть}{отдельный}{республика}{наш}{вот}{ну}{сейчас}{пытаться}{вот}{представлять}{э}{как}{дымать}{э}{если}{представлять}{мой}{вот}{сейчас}{коление}{мы}{угу}{я}{гда}{еще}{в}{школа}{учиться}{но}{а}{сам}{лучаться}{гоской}{с}{сестра}{вот}{мой}{семья}{не}{мама}{вот}{мы}{}{ч}{в}{го}{рождаться}{у}{мы}{свой}{какой-}{быть}{еще}{эм}{принцип}{наверно}{вот}{когда}{мы}{приезжать}{уже}{в}{село}{ну}{}{семейный}{обсятельство}{мама}{как}{младший}{ребенок}{нужно}{быть}{смотреть}{за}{итель}{мы}{уезжать}{в}{село}{мы}{обучаться}{в}{село}{но}{там}{дниматься}{вопрос}{на}{возрождение}{хакасский}{}{даже}{представлять}{ребята}{хакасский}{происхождение}{уходить}{совсем}{на}{ненятный}{секция}{}{быть}{они}{не}{хотеть}{вообще}{изучать}{}{}{быть}{у}{они}{вот}{ч-}{такой}{быть}{ну}{все}{не}{хотеть}{не}{нимать}{не}{хотеть}{вот}{а}{так}{как}{мой}{дедушка}{бабушка}{разговаривать}{лько}{на}{хакасский}{}{там}{не}{}{ч}{вот}{прямой}{хотеться}{э}{нужда}{быть}{необх",0,"H0001",1,"f",1992,"v"
"2","0_H0002_001_f_1995_st.txt","{??}{здравствовать}{??}{мм}{ну}{рождаться}{в}{абакан}{но}{весь}{детство}{проводить}{в}{деревня}{жить}{с}{бабушка}{а}{а}{наверное}{год}{до}{семь}{говорить}{лько}{на}{хакасский}{аа??}{м}{когда}{йти}{в}{школа}{у}{мы}{в}{деревня}{быть}{школа}{там}{до}{чтыре}{ну}{чтыре}{год}{обучать}{лько}{в}{начальный}{школа}{ну}{вот}{когда}{я}{ступать}{в}{первый}{класс}{у}{мы}{начинать}{там}{}{}{предавать}{я}{как-}{более-менее}{начинать}{он}{изучать}{а}{м}{э}{э}{когда}{я}{быть}{год}{девять}{наверное}{я}{переезжать}{в}{абакан}{э}{к}{свой}{мама}{и}{ва}{бог}{ступать}{в}{школа}{у}{мы}{там}{мм}{она}{там}{быть}{предавание}{на}{хакасский}{и}{на}{}{как}{бы}{и}{э}{я}{очнь}{могать}{му}{ч}{я}{когда}{приезжать}{вообще}{плохо}{говорить}{-русски}{и}{особенно}{когда}{в}{первый}{время}{в}{класс}{сидеть}{весь}{мой}{одноклассник}{говорить}{на}{}{а}{я}{иногда}{они}{не}{нимать}{прос}{вот}{до}{такой}{степень}{я}{плохо}{знать}{х}{}{}{но}{м}{со}{время}{я}{ассимилироваться}{и}{как}{бы}{все}{нимать}{начинать}{нимать}{общаться}{с}{ребята}{вот}{за}{весь}{свой}{обучние}{в}{школа}{я}{всегда}{учиться}{в}{школа}{где}{обучать}{хакасский}{}{мы}{изучать}{и}{хакасский}{}{и}{хакасский}{литература}{у}{мы}{быть}{вот}{хакасский}{национальный}{гимназия}{интернат}{вот}{я}{туда}{ступать}{на}{седьмой}{класс}{и}{заканчивать}{эт}{гимназия}{мм}{??}{я}{обучаться}{в}{д}{класс}{он}{быть}{специализированный}{д}{хакасский}{}{у}{мы}{в}{класс}{все}{знать}{хакасский}{}{говорить}{на}{он}{а}{а}{вот}{самый}{обидный}{в}{девятый}{класс}{у}{мы}{в}{наш}{гимназия}{обязательно}{быть}{гиа}{}{хакасский}{}{и}{ну}{весь}{другой}{класс}{сдавать}{э}{э}{тест}{а}{наш}{именно}{класс}{писать}{изложение}{мнить}{э}{быть}{очнь}{сложный}{ну}{хоть}{я}{и}{с}{самый}{детство}{говорить}{на}{хакасский}{}{у}{я}{всегда}{быть}{проблема}{с}{грамматика}{му}{ч}{писать}{в}{основ}{как}{слышать}{так}{как}{говорить}{как}{слышать}{так}{и}{писать}{а}{такой}{грамматичский}{правило}{я}{быть}{очнь}{тяжело}{заминать}{всегда}{мы}{мы}{час}{задавать}{учить}{всякий}{стихотворение}{читать}{какой-}{произведение}{особенно}{в}{десятый}{и}{одиннадцатый}{класс}{у}{мы}{не}{быть}{уже}{}{хакасский}{}{быть}{лько}{хакасский}{литература}{и}{вот}{мы}{читать}{очнь}{интересный}{иногда}{даже}{всминать}{я}{вообще}{учиться}{на}{филологичский}{факультет}{и}{у}{мы}{час}{с}{одногруппник}{быть}{такой}{встреча}{с}{наш}{курар}{предаватель}{и}{мы}{час}{совевать}{какой-}{книга}{однажды}{я}{даже}{совевать}{книга}{??}{да}{или}{когда}{допускать}{у}{я}{какой-}{радость}{ну}{в}{какой-}{такой}{эмоциональный}{ситуация}{я}{начинать}{думать}{на}{хакасский}{}{э}{э}{вот}{ну}{сейчас}{мочь}{сказать}{ч}{нач?}{начинать}{забывать}{хакасский}{}{у}{я}{даже}{когда}{я}{говорить}{у}{я}{такой}{ужасный}{акцент}{я}{какой-}{слово}{забывать}{иногда}{я}{сидеть}{и}{думать}{вот}{например}{как}{э}{слово}{на}{хакасский}{очнь}{долго}{мочь}{сидеть}{думать}{и}{не}{мочь}{всмнить}{прос}{вот}{э}{очнь}{грустный}{??}{вот}{у}{мы}{быть}{землячство}{но}{все-таки}{мы}{как-}{очнь}{редко}{мочь}{говорить}{на}{хакасский}{да}{я}{как-}{мочь}{быть}{какой-}{комплекс}{нелноценность}{уже}{ощущать}{му}{ч}{ну}{тут}{у}{мы}{ребята}{быть}{из}{деревня}{они}{конечно}{говорить}{на}{хакасский}{очнь}{бегло}{а}{я}{уже}{становиться}{забывать}{я}{прямой}{чувствовать}{какой}{у}{я}{акцент}{как}{я}{уже}{говорить}{не}{так}{как}{все}{из-за}{э}{я}{как-}{мочь}{быть}{стесняться}{говорить}{на}{хакасский}{??}{??}{вот}{??}{я}{не}{знать}{чму}{э}{для}{я}{до}{сей}{ра}{загадка}{??}{ну}{мочь}{быть}{у}{я}{такой}{проблема}{начинаться}{когда}{я}{уже}{становиться}{забывать}{}{му}{ч}{я}{со}{свой}{сверстник}{в}{основ}{на}{}{}{а}{когда}{я}{в}{школа}{учиться}{я}{в}{основ}{со}{сверстник}{свой}{и}{общаться}{му}{ч}{у}{мы}{школа}{интернат}{мы}{там}{прос}{с}{утро}{до}{вечр}{у}{мы}{вот}{с}{утро}{до}{обед}{быть}{урок}{м}{свободный}{время}{и}{э}{э}{пленка}{я}{где-}{час}{до}{пять}{до}{шесть}{быть}{в}{школа}{и}{приходить}{домой}{прос}{и}{такой}{коммуникация}{много}{на}{хакасский}{}{у}{я}{не}{быть}{может}{эму}{я}{становиться}{забывать}{еще}{плюс}{наверное}{сложность}{быть}{из-за}{многий}{окончание}{вот}{эт}{сингармонизм}{где-}{тара}{где-}{лара}{окончание}{я}{как-}{вот}{э}{вот}{час}{путать}{падеж}{же}{вот}{когда}{вот}{на}{некорый}{курсы}{ну}{вот}{уже}{учиться}{в}{университет}{становиться}{за}{себя}{замечать}{ч}{особенно}{на}{курс}{морфология}{у}{мы}{быть}{такой}{зань?}{занятие}{где}{мы}{определять}{одушевленность}{неодушевленность}{предмет}{ну}{вот}{э}{вот}{все}{такой}{и}{иногда}{я}{даже}{животное}{называть}{неодушевленный}{т",0,"H0002",1,"f",1995,"st"
